deviceName,deviceType,ipAddress,productFamily,modelNr,serialNr,softwareVersion,systemTime,upTime
WASPTHCNT-01MDF-AS164.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.108.83.164,Switches and Hubs,WS-C2960X-48FPD-L,FCW2011A6MM,15.2(2)E3,2021-02-16T07:35:35.000Z,19591823496
ONMC-1B-S001.network.providence.org,Cisco 3750 Stackable Switches,10.245.255.13,Switches and Hubs,WS-C3750-48PS-S,CAT1007R0MU,12.2(55)SE1,2021-02-16T07:38:05.000Z,18038260676
WA-HFMP-MEDP-03FL-S001.Swedish.org,Cisco Catalyst 4507R plus E Switch,10.211.255.152,Switches and Hubs,WS-C4507R+E,FXS2023Q4N4,03.08.01.E,2021-02-16T07:39:34.000Z,124338921855
CA-PRMP-FAMG-001N-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.8.120.15,Switches and Hubs,WS-C2960X-48FPS-L,FCW1903B06Q,15.2(2)E4,2021-02-16T07:38:05.000Z,84326562067
MHRAP-LAS-MDF-01.stjoe.org,Cisco Catalyst38xx stack-able ethernet switch,10.156.85.226,Switches and Hubs,WS-C3850-48U-S,FCW2035C0PV,03.07.04E,2021-02-16T07:44:31.000Z,912051141
AAMC-BIO1-S001.network.providence.org,Cisco 3750 Stackable Switches,10.19.34.4,Switches and Hubs,WS-C3750V2-48PS-S,FDO1612X060,12.2(55)SE5,2021-02-16T07:35:35.000Z,4795315089
WA-RDCA-BDG1-002A-R91.network.providence.org,Cisco 3925E Integrated Services Router G2,10.222.255.27,Routers,CISCO3925-CHASSIS,FTX1433AHZU,15.1(1)T1,2021-02-16T07:38:05.000Z,103134626051
WAARNMPNT-IDF15-AS01.network.providence.org,Cisco Catalyst38xx stack-able ethernet switch,10.211.255.76,Switches and Hubs,WS-C3850-48P-S,FOC2040U0H9,16.6.3,2021-02-16T07:39:34.000Z,27495866345
WRDC-5W-S001.network.providence.org,Cisco 3750 Stackable Switches,10.230.48.3,Switches and Hubs,WS-C3750V2-48PS-S,FDO1551Y1Z8,12.2(55)SE7,2021-02-16T07:35:35.000Z,24416463493
PJA-04-3750.Swedish.org,Cisco 3750 Stackable Switches,10.213.255.8,Switches and Hubs,WS-C3750-48PS-E,FDO1417X1B7,12.2(35)SE5,2021-02-16T07:36:43.000Z,27252026601
CA-TZMC-STWR-006A-S01.network.providence.org,Cisco 3750 Stackable Switches,10.5.90.35,Switches and Hubs,WS-C3750X-48P-S,FDO1734P0KC,12.2(55)SE3,2021-02-16T07:38:05.000Z,71934499503
WCOL-3B-S001.network.providence.org,Cisco 3750 Stackable Switches,10.232.99.30,Switches and Hubs,WS-C3750-48PS-S,FDO1247Z0KA,12.2(55)SE1,2021-02-16T07:35:35.000Z,2921140767
WCOL-6A-S001.network.providence.org,Cisco 3750 Stackable Switches,10.232.99.48,Switches and Hubs,WS-C3750X-48PF-S,FDO1631R1FJ,12.2(55)SE1,2021-02-16T07:35:35.000Z,16217054724
WACOLMCNT-D006C-AS01.providence.org,Cisco Catalyst 9300 Switch,10.232.255.99,Switches and Hubs,C9300-48P,FCW2135L15T,16.6.2,2021-02-16T07:36:43.000Z,21664560970
WASWRMC-00001MDF-WR02.network.providence.org,Cisco 4331 Integrated Services Router,10.150.11.50,Routers,ISR4331/K9,FLM2248W0F1,16.12.4,2021-02-16T07:36:43.000Z,7692673042
OMBCS145S006.network.providence.org,Cisco Catalyst 2960CPD-8TT-L Switch,10.64.217.138,Switches and Hubs,WS-C2960CPD-8TT-L,FOC1828Y20Y,12.2(55)EX2,2021-02-16T07:38:05.000Z,28135672757
ORSTVMCNT-MO58A-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.242.242.45,Switches and Hubs,C9300-48P,FJC2334E0TD,16.12.4,2021-02-16T07:41:11.000Z,1820384521
WAKADOINT-IDF02-AS01.kmc.kadlec.org,Cisco Catalyst 9300 Switch,10.110.152.9,Switches and Hubs,C9300-48P,FCW2132L0RE,16.12.4,2021-02-16T07:36:43.000Z,1949015895
MTSTPMCNT-GCB1A-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.192.5.100,Switches and Hubs,C9300-48P,FCW2234E095,16.6.3,2021-02-16T07:39:34.000Z,2905769769
CA-TZMC-NBDG-001A-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.5.90.2,Switches and Hubs,C9300-48P,FCW2132G0QH,16.6.1,2021-02-16T07:39:34.000Z,17876152273
WAKADMCNT-IDF7042-AS01.kmc.kadlec.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.110.38.2,Switches and Hubs,WS-C2960X-48FPD-L,FCW2011A6SE,15.2(4)E1,2021-02-16T07:36:43.000Z,33141037328
WASTPMCNT-0011A-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.236.99.76,Switches and Hubs,C9300-48P,FCW2133L0JH,16.6.2,2021-02-16T07:35:35.000Z,78711668204
QVMMC-LAS-PAV335-01.stjoe.org,Cisco 3750 Stackable Switches,10.208.143.37,Switches and Hubs,WS-C3750X-48PF-L,FDO1644R37K,12.2(55)SE6,2021-02-16T07:46:16.000Z,237984441918
ORSTVMCNT-006ET-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.242.2.32,Switches and Hubs,C9300-48P,FCW2244DHB6,16.6.4,2021-02-16T07:39:34.000Z,42749372935
HBAL-05-3850.Swedish.org,Cisco Catalyst38xx stack-able ethernet switch,10.216.255.22,Switches and Hubs,WS-C3850-48P,FOC1906U1C6,03.03.05SE,2021-02-16T07:39:34.000Z,23434351426
OR-SVMC-MAIN-6W10-S01.network.providence.org,Cisco Catalyst38xx stack-able ethernet switch,10.242.255.10,Switches and Hubs,WS-C3850-48F-S,FOC2102U17R,03.06.05E,2021-02-16T07:39:34.000Z,6933870048
HBPL-2-3750.Swedish.org,Cisco 3750 Stackable Switches,10.216.255.19,Switches and Hubs,WS-C3750V2-48PS-S,FDO1610X0V3,12.2(50)SE5,2021-02-16T07:39:34.000Z,20320966033
WA-TKDC-RW10-RA02-S02.network.providence.org,Cisco Catalyst 2960-24-S Switch,10.227.115.168,Switches and Hubs,WS-C2960-24-S,FOC1414W3S8,15.0(2)SE11,2021-02-16T07:35:35.000Z,33055260120
OPMCDC01S304.network.providence.org,Cisco Catalyst 2950T 24 Switch,10.244.70.12,Switches and Hubs,WS-C2950T-24,FHK0715W1MM,12.1(22)EA14,2021-02-16T07:38:05.000Z,282225330618
OSTVCC2-S001.network.providence.org,Cisco 3750 Stackable Switches,10.242.2.91,Switches and Hubs,WS-C3750V2-48PS-S,FDO1543Y2UA,12.2(55)SE1,2021-02-16T07:39:34.000Z,49132433913
CA-HCMC-NTWR-00BE-S01.network.providence.org,Cisco 3750 Stackable Switches,10.4.90.3,Switches and Hubs,WS-C3750V2-48PS-S,FDO1518X1CU,12.2(55)SE1,2021-02-16T07:38:05.000Z,190546804578
ORMFRMCNT-002E-R001-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.150.20.19,Switches and Hubs,C9300-48P,FCW2236S023,16.6.5,2021-02-16T07:41:11.000Z,55432544663
ORPOPB2NT-LLMDF-WR02.network.providence.org,Cisco 4451 Series Integrated Services Router,10.150.21.2,Routers,ISR4451-X/K9,FJC2136D0DS,16.12.4,2021-02-16T07:41:11.000Z,36874096
CA-FAMG-SFMJ-004A-S04.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.8.140.61,Switches and Hubs,WS-C2960XR-48FPD-I,FDO2050B0EB,15.2(2)E5,2021-02-16T07:38:05.000Z,29302229027
OSMP3RD-S001.network.providence.org,Cisco Catalyst 9300 Switch,10.254.8.12,Switches and Hubs,C9300-48P,FCW2132L0V7,16.6.1,2021-02-16T07:38:05.000Z,13033993185
WSBY6A9S001.network.providence.org,Cisco Catalyst 2960-24-S Switch,10.227.114.30,Switches and Hubs,WS-C2960-24-S,FOC1414W3VL,15.0(2)SE11,2021-02-16T07:35:35.000Z,33722908568
OPMCASB2S001.network.providence.org,Cisco 3750 Stackable Switches,10.244.2.179,Switches and Hubs,WS-C3750-48TS-S,CAT0919Y1E1,12.2(55)SE7,2021-02-16T07:41:11.000Z,1002181768
WRDC-2E-S001.network.providence.org,Cisco Catalyst 6506 Switch,10.230.99.35,Switches and Hubs,WS-C6506-E,SAL1004B50C,12.2(18)SXF4,2021-02-16T07:41:11.000Z,51857485836
KC-1096Goethals-2960x-1.kmc.kadlec.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.110.182.2,Switches and Hubs,WS-C2960X-48FPD-L,FCW2040B0BJ,15.2(2)E5,2021-02-16T07:35:35.000Z,125755499571
CAPVHMCNT-1SMDF-CS01.stjoe.org,Cisco Catalyst 4500 Virtual Switching System,10.211.0.3,Switches and Hubs,WS-C4500X-16,JAE191904CE,03.08.08.E,2021-02-16T07:46:16.000Z,43239365216
,,10.227.126.171,,,,,2021-02-16T07:36:43.000Z,
CORPP-WDR-MDF-01.stjoe.org,Cisco 3945E Integrated Services Router G2,10.240.8.30,Routers,CISCO3945-CHASSIS,FTX1626AJ07,15.5(3)M4a,2021-02-16T07:46:16.000Z,25362397272
NVCLDLVNT-C5013-IR01.stjoe.org,Cisco ASR 1002-HX Router,10.250.8.86,Routers,ASR1002-HX,FXS2202Q28R,16.9.4,2021-02-16T07:46:16.000Z,29469624122
CA-LCMC-HANN-001N-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.15.254.10,Switches and Hubs,C9300-48P,FOC2132Z0CK,16.6.2,2021-02-16T07:38:05.000Z,54561824329
CA-WCDR-1821-S100-S01.network.providence.org,Cisco Catalyst 3850 48P 10/100/1000 PoE+ Ports Layer 2/Layer 3 Ethernet Stackable Switch,10.7.255.68,Switches and Hubs,WS-C3850-48F-S,FCW2035C06V,03.06.05E,2021-02-16T07:39:34.000Z,30806587309
ORSTVMCNT-0006E-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.242.255.19,Switches and Hubs,C9300-48P,FCW2309D0TT,16.6.2,2021-02-16T07:39:34.000Z,59849405861
HFBW-3B-3750.swedish.org,Cisco 3750 Stackable Switches,10.211.255.132,Switches and Hubs,WS-C3750-48PS-S,FDO1421X2WY,12.2(50)SE5,2021-02-16T07:39:34.000Z,80769426973
CAMLBMCNT-0002C-AS01.stjoe.org,Cisco Catalyst38xx stack-able ethernet switch,10.198.254.50,Switches and Hubs,WS-C3850-48U-S,FCW2045F1X3,16.6.6,2021-02-16T07:47:38.000Z,5403766488
OPSHMDF-W901,Cisco 5508 Wireless LAN Controller,10.243.2.11,Wireless Controller,AIR-CT5508-K9,FCW1549L0J9,8.5.140.0,2021-02-16T07:37:07.000Z,24858805039
HFET-C2-3750.Swedish.org,Cisco 3750 Stackable Switches,10.211.255.101,Switches and Hubs,WS-C3750V2-48PS-S,FDO1633X2SV,12.2(58)SE2,2021-02-16T07:39:34.000Z,210394984589
ONMC-1B-S001.network.providence.org,Cisco 3750 Stackable Switches,10.245.255.13,Switches and Hubs,WS-C3750-48PS-S,CAT1008R01E,12.2(55)SE1,2021-02-16T07:38:05.000Z,18038260676
WA-HFMP-MEDP-07FL-S001.Swedish.org,Cisco Catalyst 4510R plus E Switch,10.211.255.153,Switches and Hubs,WS-C4510R+E,JAD203200VF,03.08.01.E,2021-02-16T07:39:34.000Z,133107271917
CA-PRMP-FAMG-001N-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.8.120.15,Switches and Hubs,WS-C2960X-48FPS-L,FCW1846B46M,15.2(2)E4,2021-02-16T07:38:05.000Z,84326562067
MMGAL-VGW-MDF-01.stjoe.org,Cisco 2921 Integrated Services Router G2,10.156.94.134,Routers,CISCO2921/K9,FTX1723AM0Y,15.5(3)M5,2021-02-16T07:44:31.000Z,7233201180
AAMC-BIO1-S001.network.providence.org,Cisco 3750 Stackable Switches,10.19.34.4,Switches and Hubs,WS-C3750V2-48PS-S,FDO1612X05V,12.2(55)SE5,2021-02-16T07:35:35.000Z,4795315089
WASHRDBNT-C5IDF-AS89.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.106.255.89,Switches and Hubs,WS-C2960X-48FPD-L,FCW2004B1ZG,15.2(2)E3,2021-02-16T07:36:43.000Z,17887624792
WA-FHLH-HETH-009A-S01.swedish.org,Cisco Catalyst38xx stack-able ethernet switch,10.211.168.10,Switches and Hubs,WS-C3850-48U-S,FOC2116L03K,16.6.6,2021-02-16T07:39:34.000Z,15460619271
WRDC-3W-S001.network.providence.org,Cisco 3750 Stackable Switches,10.230.72.6,Switches and Hubs,WS-C3750V2-48PS-S,FDO1552X2X2,12.2(55)SE1,2021-02-16T07:35:35.000Z,2905022570
PJA-04-3750.Swedish.org,Cisco 3750 Stackable Switches,10.213.255.8,Switches and Hubs,WS-C3750-48PS-E,FDO1419Y29G,12.2(35)SE5,2021-02-16T07:36:43.000Z,27252026601
CA-TZMC-STWR-006A-S01.network.providence.org,Cisco 3750 Stackable Switches,10.5.90.35,Switches and Hubs,WS-C3750X-48P-S,FDO1918F1U3,12.2(55)SE3,2021-02-16T07:38:05.000Z,71934499503
WCOL-4A-S001.network.providence.org,Cisco 3750 Stackable Switches,10.232.99.36,Switches and Hubs,WS-C3750V2-48PS-E,FDO1633X2MW,12.2(55)SE1,2021-02-16T07:35:35.000Z,21666601220
WCOL-6A-S001.network.providence.org,Cisco 3750 Stackable Switches,10.232.99.48,Switches and Hubs,WS-C3750-48PS-S,FDO1229X578,12.2(55)SE1,2021-02-16T07:35:35.000Z,16217054724
WACOLMCNT-D003A-AS01.providence.org,Cisco Catalyst 9300 Switch,10.232.255.102,Switches and Hubs,C9300-48P,FCW2135G163,16.6.2,2021-02-16T07:36:43.000Z,22590022900
WAWOLYM-00001MDF-WR01.network.providence.org,Cisco 4331 Integrated Services Router,10.150.9.225,Routers,ISR4331/K9,FLM2248W0F9,16.12.4,2021-02-16T07:36:43.000Z,5335514041
OMBCS145S005.network.providence.org,Cisco Catalyst 2960CPD-8TT-L Switch,10.64.217.137,Switches and Hubs,WS-C2960CPD-8TT-L,FOC1824Y2SS,12.2(55)EX2,2021-02-16T07:38:05.000Z,24509129056
OMBCS300S001.network.providence.org,Cisco 3750 Stackable Switches,10.254.1.118,Switches and Hubs,WS-C3750-48PS-S,FDO1144X2DA,12.2(55)SE1,2021-02-16T07:38:05.000Z,1146023592
AKSEMTH-00001MDF-WR02.network.providence.org,Cisco 4321 Integrated Services Router,10.150.36.108,Routers,ISR4321/K9,FLM234811BA,16.12.4,2021-02-16T07:36:43.000Z,1092995313
MTSTPMCNT-BWB3B-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.192.7.165,Switches and Hubs,C9300-48P,FOC2234Q077,16.6.3,2021-02-16T07:39:34.000Z,55413113533
CA-TZMC-NBDG-001A-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.5.90.2,Switches and Hubs,C9300-48P,FCW2133G047,16.6.1,2021-02-16T07:39:34.000Z,17876152273
WAKADMCNT-IDF7042-AS02.kmc.kadlec.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.110.38.3,Switches and Hubs,WS-C2960X-48FPD-L,FOC2009Z0RE,15.2(4)E1,2021-02-16T07:36:43.000Z,10932816122
WASTPMCNT-0011A-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.236.99.76,Switches and Hubs,C9300-48P,FCW2136G01U,16.6.2,2021-02-16T07:35:35.000Z,78711668204
QVMMC-LAS-PAV335-01.stjoe.org,Cisco 3750 Stackable Switches,10.208.143.37,Switches and Hubs,WS-C3750X-48PF-L,FDO1645R14R,12.2(55)SE6,2021-02-16T07:46:16.000Z,237984441918
CA-SJMP-1301-S290-S01.network.providence.org,Cisco Catalyst38xx stack-able ethernet switch,10.7.255.49,Switches and Hubs,WS-C3850-48P-S,FOC2052X0LG,03.06.05E,2021-02-16T07:41:11.000Z,68693285368
HBAL-1-3750.Swedish.org,Cisco 3750 Stackable Switches,10.216.255.7,Switches and Hubs,WS-C3750V2-48PS-S,FDO1544X1ST,12.2(50)SE5,2021-02-16T07:39:34.000Z,287627718733
OR-SVMC-MAIN-6W10-S01.network.providence.org,Cisco Catalyst38xx stack-able ethernet switch,10.242.255.10,Switches and Hubs,WS-C3850-48F-S,FCW2040D08L,03.06.05E,2021-02-16T07:39:34.000Z,6933870048
HBPL-2-3750.Swedish.org,Cisco 3750 Stackable Switches,10.216.255.19,Switches and Hubs,WS-C3750V2-48PS-S,FDO1610X0W1,12.2(50)SE5,2021-02-16T07:39:34.000Z,20320966033
WSBY11B3S001.network.providence.org,Cisco Catalyst 2960-24-S Switch,10.227.115.180,Switches and Hubs,WS-C2960-24-S,FOC1414W3YX,15.0(2)SE11,2021-02-16T07:35:35.000Z,33113286071
OPMCDC01S307.network.providence.org,Cisco Catalyst 2950T 24 Switch,10.244.70.13,Switches and Hubs,WS-C2950T-24,FOC0741Z4J4,12.1(22)EA14,2021-02-16T07:38:05.000Z,243682418466
OSTVCC2-S001.network.providence.org,Cisco 3750 Stackable Switches,10.242.2.91,Switches and Hubs,WS-C3750V2-48PS-S,FDO1543X34U,12.2(55)SE1,2021-02-16T07:39:34.000Z,49132433913
CA-HCMC-NTWR-001S-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.4.90.20,Switches and Hubs,C9300-48P,FOC2132Z0GN,16.6.1,2021-02-16T07:38:05.000Z,102856638835
ORMFRMCNT-002W-R001-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.150.20.20,Switches and Hubs,C9300-48P,FCW2236C0PH,16.6.5,2021-02-16T07:41:11.000Z,23894910882
CA-FAMG-SFMJ-002D-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.8.140.23,Switches and Hubs,WS-C2960X-48FPS-L,FOC1742S3Q6,15.2(2)E4,2021-02-16T07:38:05.000Z,29300933898
CA-FAMG-SFMJ-002D-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.8.140.23,Switches and Hubs,WS-C2960X-48FPS-L,FOC1742S3QQ,15.2(2)E4,2021-02-16T07:38:05.000Z,29300933898
OSMP3RD-S001.network.providence.org,Cisco Catalyst 9300 Switch,10.254.8.12,Switches and Hubs,C9300-48P,,16.6.1,2021-02-16T07:38:05.000Z,13033993185
WSBY13A6S001.network.providence.org,Cisco Catalyst 2960-24TC-S Switch,10.227.114.31,Switches and Hubs,WS-C2960-24TC-S,FCQ1539Z3VD,15.0(2)SE11,2021-02-16T07:35:35.000Z,31472011474
OPMCASB2S001.network.providence.org,Cisco 3750 Stackable Switches,10.244.2.179,Switches and Hubs,WS-C3750-48TS-S,CAT1019Z0UD,12.2(55)SE7,2021-02-16T07:41:11.000Z,1002181768
,,10.8.115.10,,,,,2021-02-16T07:41:11.000Z,
KC-112ColPt-2960-1.kmc.kadlec.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.111.80.2,Switches and Hubs,WS-C2960X-48FPD-L,FCW1928A304,15.2(2)E3,2021-02-16T07:35:35.000Z,55904118451
HHFPL-VGW-IDF1-01.stjoe.org,Cisco 3925 Integrated Services Router G2,10.194.81.5,Routers,CISCO3925-CHASSIS,FJC2035D0CR,15.5(3)M5,2021-02-16T07:46:16.000Z,70638587260
HSE-1E-4510-2.Swedish.org,Cisco Catalyst 4510R plus E Switch,10.215.255.47,Switches and Hubs,WS-C4510R+E,FXS1912Q2U5,03.06.00.E,2021-02-16T07:38:05.000Z,141507015600
CORPP-WDR-MDF-02.stjoe.org,Cisco 3945E Integrated Services Router G2,10.240.8.31,Routers,CISCO3945-CHASSIS,FTX1626AJ0A,15.5(3)M4a,2021-02-16T07:46:16.000Z,25362862567
NVCLDLVNT-C5022-IR02.stjoe.org,Cisco ASR 1002-HX Router,10.250.8.87,Routers,ASR1002-HX,FXS2204Q4M1,16.9.4,2021-02-16T07:46:16.000Z,29467159962
CA-LCMC-HANN-001N-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.15.254.10,Switches and Hubs,C9300-48P,FCW2133L04Z,16.6.2,2021-02-16T07:38:05.000Z,54561824329
CAPEDMCNT-0005E-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.14.90.52,Switches and Hubs,C9300-48P,FCW2237D0C1,16.9.4,2021-02-16T07:39:34.000Z,1557005614
ORSTVMCNT-0006E-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.242.255.19,Switches and Hubs,C9300-48P,FCW2124G011,16.6.2,2021-02-16T07:39:34.000Z,59849405861
HFBW-3B-3750.swedish.org,Cisco 3750 Stackable Switches,10.211.255.132,Switches and Hubs,WS-C3750V2-48PS-E,FDO1544X3GR,12.2(50)SE5,2021-02-16T07:39:34.000Z,80769426973
CAMLBMCNT-0002C-AS01.stjoe.org,Cisco Catalyst38xx stack-able ethernet switch,10.198.254.50,Switches and Hubs,WS-C3850-48U-S,FCW2136C00N,16.6.6,2021-02-16T07:47:38.000Z,5403766488
OR-POMC-DC01-R206-C91,Cisco 5508 Wireless LAN Controller,10.244.2.236,Wireless Controller,AIR-CT5508-K9,FCW1946B5F0,8.5.140.0,2021-02-16T07:37:07.000Z,25206416381
HFET-C2-3750.Swedish.org,Cisco 3750 Stackable Switches,10.211.255.101,Switches and Hubs,WS-C3750V2-48PS-E,FDO1635Y0BW,12.2(58)SE2,2021-02-16T07:39:34.000Z,210394984589
ONMC-1B-S001.network.providence.org,Cisco 3750 Stackable Switches,10.245.255.13,Switches and Hubs,WS-C3750-48PS-S,FDO1346X2V7,12.2(55)SE1,2021-02-16T07:38:05.000Z,18038260676
HFET-02-3850-1.Swedish.org,Cisco Catalyst38xx stack-able ethernet switch,10.211.255.151,Switches and Hubs,WS-C3850-48P-S,FOC2032X1YP,16.6.6,2021-02-16T07:39:34.000Z,252272536
OCBY-MDF-S002.network.providence.org,Cisco Catalyst 3850 48P 10/100/1000 PoE+ Ports Layer 2/Layer 3 Ethernet Stackable Switch,10.241.255.50,Switches and Hubs,WS-C3850-48P,FOC1949X1NG,03.03.05SE,2021-02-16T07:38:05.000Z,1559446674
MMGTF-VGW-MDF-01.stjoe.org,Cisco 2921 Integrated Services Router G2,10.156.98.134,Routers,CISCO2921/K9,FTX1723AM0W,15.5(3)M5,2021-02-16T07:44:31.000Z,30864497842
AAMC-EPSS-S001.network.providence.org,Cisco 3750 Stackable Switches,10.16.0.112,Switches and Hubs,WS-C3750V2-48PS-S,FDO1539X1DD,12.2(55)SE5,2021-02-16T07:35:35.000Z,52953036373
AKXPNLINT-01MDF-AS01.network.providence.org,Cisco Catalyst 2960L-24PS-LL Switch,10.20.6.194,Switches and Hubs,WS-C2960L-24PS-LL,FCW2314A0N5,15.2(7)E0a,2021-02-16T07:36:43.000Z,38660532002
WA-FHLH-HETH-009A-S01.swedish.org,Cisco Catalyst38xx stack-able ethernet switch,10.211.168.10,Switches and Hubs,WS-C3850-48P-S,FOC2113U198,16.6.6,2021-02-16T07:39:34.000Z,15460619271
WRDC-3W-S001.network.providence.org,Cisco 3750 Stackable Switches,10.230.72.6,Switches and Hubs,WS-C3750V2-48PS-S,FDO1631X0E3,12.2(55)SE1,2021-02-16T07:35:35.000Z,2905022570
RST-SC-3750-1.Swedish.org,Cisco 3750 Stackable Switches,10.215.255.39,Switches and Hubs,WS-C3750V2-48PS-E,FDO1535X1YP,12.2(55)SE4,2021-02-16T07:36:43.000Z,1744916110
CA-TZMC-STWR-006A-S01.network.providence.org,Cisco 3750 Stackable Switches,10.5.90.35,Switches and Hubs,WS-C3750X-48P-S,FDO1734P0JQ,12.2(55)SE3,2021-02-16T07:38:05.000Z,71934499503
WCOL-4A-S001.network.providence.org,Cisco 3750 Stackable Switches,10.232.99.36,Switches and Hubs,WS-C3750-48PS-S,CAT1109ZGUX,12.2(55)SE1,2021-02-16T07:35:35.000Z,21666601220
WCOL-7A-S001.network.providence.org,Cisco 3750 Stackable Switches,10.232.99.51,Switches and Hubs,WS-C3750-48PS-S,FDO1217Z35W,12.2(55)SE1,2021-02-16T07:35:35.000Z,2921204194
WACOLMCNT-D003C-AS01.providence.org,Cisco Catalyst 9300 Switch,10.232.255.103,Switches and Hubs,C9300-48P,FCW2135G17G,16.6.2,2021-02-16T07:36:43.000Z,22408344410
WAWOLYM-00001MDF-WR02.network.providence.org,Cisco 4331 Integrated Services Router,10.150.9.226,Routers,ISR4331/K9,FLM2248W0FA,16.12.4,2021-02-16T07:36:43.000Z,1207167677
OMBCS145S004.network.providence.org,Cisco Catalyst 2960CPD-8TT-L Switch,10.64.217.136,Switches and Hubs,WS-C2960CPD-8TT-L,FOC1823Y4GE,12.2(55)EX2,2021-02-16T07:38:05.000Z,31416122098
OMBCS300S001.network.providence.org,Cisco 3750 Stackable Switches,10.254.1.118,Switches and Hubs,WS-C3750-48PS-S,CAT1125RGHU,12.2(55)SE1,2021-02-16T07:38:05.000Z,1146023592
WAKADMCNT-IDFA4170-AS01.kmc.kadlec.org,Cisco Catalyst 9300 Switch,10.110.90.2,Switches and Hubs,C9300-48P,FCW2224L16K,16.12.4,2021-02-16T07:36:43.000Z,6055958910
MTSTPMCNT-BWB3B-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.192.7.165,Switches and Hubs,C9300-48P,FOC2234Q01Q,16.6.3,2021-02-16T07:39:34.000Z,55413113533
CA-TZMC-NBDG-001A-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.5.90.2,Switches and Hubs,C9300-48P,FCW2133L05L,16.6.1,2021-02-16T07:39:34.000Z,17876152273
WAKADMCNT-IDF7042-AS02.kmc.kadlec.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.110.38.3,Switches and Hubs,WS-C2960X-48FPD-L,FOC2009Z0S5,15.2(4)E1,2021-02-16T07:36:43.000Z,10932816122
WASTPMCNT-0011A-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.236.99.76,Switches and Hubs,C9300-48P,FCW2136L01C,16.6.2,2021-02-16T07:35:35.000Z,78711668204
QVMMC-LAS-PAV335-01.stjoe.org,Cisco 3750 Stackable Switches,10.208.143.37,Switches and Hubs,WS-C3750X-48PF-L,FDO1649X124,12.2(55)SE6,2021-02-16T07:46:16.000Z,237984441918
CA-SJMP-1301-S290-S01.network.providence.org,Cisco Catalyst38xx stack-able ethernet switch,10.7.255.49,Switches and Hubs,WS-C3850-48F-S,FOC1743X02Q,03.06.05E,2021-02-16T07:41:11.000Z,68693285368
HBAL-1-3750.Swedish.org,Cisco 3750 Stackable Switches,10.216.255.7,Switches and Hubs,WS-C3750V2-48PS-S,FDO1544X2RE,12.2(50)SE5,2021-02-16T07:39:34.000Z,287627718733
OR-SVMC-MAIN-6W10-S01.network.providence.org,Cisco Catalyst38xx stack-able ethernet switch,10.242.255.10,Switches and Hubs,WS-C3850-48F-S,FOC2102X19K,03.06.05E,2021-02-16T07:39:34.000Z,6933870048
HBPL-2-3750.Swedish.org,Cisco 3750 Stackable Switches,10.216.255.19,Switches and Hubs,WS-C3750V2-48PS-E,FDO1635Y0DW,12.2(50)SE5,2021-02-16T07:39:34.000Z,20320966033
WSBY11B4S001.network.providence.org,Cisco Catalyst 2960-24-S Switch,10.227.115.181,Switches and Hubs,WS-C2960-24-S,FOC1414W3Z9,15.0(2)SE11,2021-02-16T07:35:35.000Z,33113177480
OPMCDC01S310.network.providence.org,Cisco Catalyst 2950T 24 Switch,10.244.70.14,Switches and Hubs,WS-C2950T-24,FOC0814S1FW,12.1(22)EA14,2021-02-16T07:38:05.000Z,282222945212
OSTVCC2-S001.network.providence.org,Cisco 3750 Stackable Switches,10.242.2.91,Switches and Hubs,WS-C3750-48PS-S,CAT1041ZGET,12.2(55)SE1,2021-02-16T07:39:34.000Z,49132433913
